Fahrtnummer,Fahrzeugnummer,Buchungskreis,Abfahrtsdatum,Messung,Zug id,Abfahrtszeit,Ankunftszeit,Entfernung km,Passagieranzahl,Abfahrtsbahnhof,Ankunftsbahnhof
6944669989,14.0,1001,2020-09-18,4455.36,6944669989,2024-06-22 06:26:19,2024-06-22 10:22:19,493.0,95.0,North Stephaniemouth,East Eric
6944669989,15.0,1001,2020-09-18,1964.52,6944669989,2024-06-22 06:26:19,2024-06-22 10:22:19,493.0,95.0,North Stephaniemouth,East Eric
2239050646,1.0,1003,2022-02-10,2640.25,2239050646,2024-05-29 19:54:20,2024-05-29 21:33:20,538.0,473.0,Catherinechester,Collinschester
2239050646,2.0,1003,2022-02-10,3360.18,2239050646,2024-05-29 19:54:20,2024-05-29 21:33:20,538.0,473.0,Catherinechester,Collinschester
2239050646,3.0,1003,2022-02-10,1433.6,2239050646,2024-05-29 19:54:20,2024-05-29 21:33:20,538.0,473.0,Catherinechester,Collinschester
2239050646,4.0,1003,2022-02-10,2157.81,2239050646,2024-05-29 19:54:20,2024-05-29 21:33:20,538.0,473.0,Catherinechester,Collinschester
2239050646,5.0,1003,2022-02-10,3698.28,2239050646,2024-05-29 19:54:20,2024-05-29 21:33:20,538.0,473.0,Catherinechester,Collinschester
2239050646,6.0,1003,2022-02-10,4404.95,2239050646,2024-05-29 19:54:20,2024-05-29 21:33:20,538.0,473.0,Catherinechester,Collinschester
2239050646,7.0,1003,2022-02-10,3323.37,2239050646,2024-05-29 19:54:20,2024-05-29 21:33:20,538.0,473.0,Catherinechester,Collinschester
2239050646,8.0,1003,2022-02-10,1301.8,2239050646,2024-05-29 19:54:20,2024-05-29 21:33:20,538.0,473.0,Catherinechester,Collinschester
2239050646,9.0,1003,2022-02-10,912.58,2239050646,2024-05-29 19:54:20,2024-05-29 21:33:20,538.0,473.0,Catherinechester,Collinschester
2239050646,10.0,1003,2022-02-10,960.51,2239050646,2024-05-29 19:54:20,2024-05-29 21:33:20,538.0,473.0,Catherinechester,Collinschester
2239050646,11.0,1003,2022-02-10,4878.51,2239050646,2024-05-29 19:54:20,2024-05-29 21:33:20,538.0,473.0,Catherinechester,Collinschester
5048625518,1.0,1001,2023-08-26,2049.81,5048625518,2024-05-27 05:24:14,2024-05-27 09:15:14,464.0,324.0,North Robinport,Berryburgh
5048625518,2.0,1001,2023-08-26,4498.45,5048625518,2024-05-27 05:24:14,2024-05-27 09:15:14,464.0,324.0,North Robinport,Berryburgh
5048625518,3.0,1001,2023-08-26,1050.81,5048625518,2024-05-27 05:24:14,2024-05-27 09:15:14,464.0,324.0,North Robinport,Berryburgh
5048625518,4.0,1001,2023-08-26,2852.53,5048625518,2024-05-27 05:24:14,2024-05-27 09:15:14,464.0,324.0,North Robinport,Berryburgh
6018572668,1.0,1009,2020-12-12,1050.67,6018572668,2024-05-30 02:11:16,2024-05-30 06:05:16,578.0,268.0,East Brett,Port Julie
6018572668,2.0,1009,2020-12-12,1395.02,6018572668,2024-05-30 02:11:16,2024-05-30 06:05:16,578.0,268.0,East Brett,Port Julie
6018572668,3.0,1009,2020-12-12,4798.78,6018572668,2024-05-30 02:11:16,2024-05-30 06:05:16,578.0,268.0,East Brett,Port Julie
6018572668,4.0,1009,2020-12-12,3398.58,6018572668,2024-05-30 02:11:16,2024-05-30 06:05:16,578.0,268.0,East Brett,Port Julie
6018572668,5.0,1009,2020-12-12,1661.79,6018572668,2024-05-30 02:11:16,2024-05-30 06:05:16,578.0,268.0,East Brett,Port Julie
6018572668,6.0,1009,2020-12-12,4272.19,6018572668,2024-05-30 02:11:16,2024-05-30 06:05:16,578.0,268.0,East Brett,Port Julie
6018572668,7.0,1009,2020-12-12,4119.9,6018572668,2024-05-30 02:11:16,2024-05-30 06:05:16,578.0,268.0,East Brett,Port Julie
0334669292,1.0,1009,2023-05-21,1989.27,0334669292,2024-06-22 08:50:13,2024-06-22 12:19:13,459.0,442.0,Port Roberthaven,New Paula
0334669292,2.0,1009,2023-05-21,1936.19,0334669292,2024-06-22 08:50:13,2024-06-22 12:19:13,459.0,442.0,Port Roberthaven,New Paula
0334669292,3.0,1009,2023-05-21,4810.25,0334669292,2024-06-22 08:50:13,2024-06-22 12:19:13,459.0,442.0,Port Roberthaven,New Paula
0334669292,4.0,1009,2023-05-21,3520.64,0334669292,2024-06-22 08:50:13,2024-06-22 12:19:13,459.0,442.0,Port Roberthaven,New Paula
0334669292,5.0,1009,2023-05-21,3520.29,0334669292,2024-06-22 08:50:13,2024-06-22 12:19:13,459.0,442.0,Port Roberthaven,New Paula
0334669292,6.0,1009,2023-05-21,4499.31,0334669292,2024-06-22 08:50:13,2024-06-22 12:19:13,459.0,442.0,Port Roberthaven,New Paula
0334669292,7.0,1009,2023-05-21,4495.43,0334669292,2024-06-22 08:50:13,2024-06-22 12:19:13,459.0,442.0,Port Roberthaven,New Paula
0334669292,8.0,1009,2023-05-21,1265.09,0334669292,2024-06-22 08:50:13,2024-06-22 12:19:13,459.0,442.0,Port Roberthaven,New Paula
0334669292,9.0,1009,2023-05-21,3094.14,0334669292,2024-06-22 08:50:13,2024-06-22 12:19:13,459.0,442.0,Port Roberthaven,New Paula
0334669292,10.0,1009,2023-05-21,4182.32,0334669292,2024-06-22 08:50:13,2024-06-22 12:19:13,459.0,442.0,Port Roberthaven,New Paula
0334669292,11.0,1009,2023-05-21,1190.94,0334669292,2024-06-22 08:50:13,2024-06-22 12:19:13,459.0,442.0,Port Roberthaven,New Paula
0334669292,12.0,1009,2023-05-21,3937.92,0334669292,2024-06-22 08:50:13,2024-06-22 12:19:13,459.0,442.0,Port Roberthaven,New Paula
0334669292,13.0,1009,2023-05-21,4335.38,0334669292,2024-06-22 08:50:13,2024-06-22 12:19:13,459.0,442.0,Port Roberthaven,New Paula
0334669292,14.0,1009,2023-05-21,4037.86,0334669292,2024-06-22 08:50:13,2024-06-22 12:19:13,459.0,442.0,Port Roberthaven,New Paula
0334669292,15.0,1009,2023-05-21,896.27,0334669292,2024-06-22 08:50:13,2024-06-22 12:19:13,459.0,442.0,Port Roberthaven,New Paula
0334669292,16.0,1009,2023-05-21,3821.45,0334669292,2024-06-22 08:50:13,2024-06-22 12:19:13,459.0,442.0,Port Roberthaven,New Paula
0334669292,17.0,1009,2023-05-21,1077.57,0334669292,2024-06-22 08:50:13,2024-06-22 12:19:13,459.0,442.0,Port Roberthaven,New Paula
0884856549,1.0,1009,2021-05-08,1333.76,0884856549,2024-06-03 20:27:19,2024-06-03 21:44:19,495.0,82.0,Michealton,Tammieville
0884856549,2.0,1009,2021-05-08,4704.85,0884856549,2024-06-03 20:27:19,2024-06-03 21:44:19,495.0,82.0,Michealton,Tammieville
0884856549,3.0,1009,2021-05-08,1932.1,0884856549,2024-06-03 20:27:19,2024-06-03 21:44:19,495.0,82.0,Michealton,Tammieville
0884856549,4.0,1009,2021-05-08,3761.53,0884856549,2024-06-03 20:27:19,2024-06-03 21:44:19,495.0,82.0,Michealton,Tammieville
0884856549,5.0,1009,2021-05-08,2520.73,0884856549,2024-06-03 20:27:19,2024-06-03 21:44:19,495.0,82.0,Michealton,Tammieville
0939272042,2.0,1000,2020-06-15,2243.61,0939272042,2024-06-20 11:10:28,2024-06-20 15:14:28,942.0,51.0,New Stevenstad,Smithshire
0939272042,3.0,1000,2020-06-15,2034.52,0939272042,2024-06-20 11:10:28,2024-06-20 15:14:28,942.0,51.0,New Stevenstad,Smithshire
0939272042,4.0,1000,2020-06-15,878.31,0939272042,2024-06-20 11:10:28,2024-06-20 15:14:28,942.0,51.0,New Stevenstad,Smithshire
0939272042,5.0,1000,2020-06-15,3169.8,0939272042,2024-06-20 11:10:28,2024-06-20 15:14:28,942.0,51.0,New Stevenstad,Smithshire
0939272042,6.0,1000,2020-06-15,3938.28,0939272042,2024-06-20 11:10:28,2024-06-20 15:14:28,942.0,51.0,New Stevenstad,Smithshire
0939272042,7.0,1000,2020-06-15,1602.34,0939272042,2024-06-20 11:10:28,2024-06-20 15:14:28,942.0,51.0,New Stevenstad,Smithshire
0939272042,8.0,1000,2020-06-15,4600.35,0939272042,2024-06-20 11:10:28,2024-06-20 15:14:28,942.0,51.0,New Stevenstad,Smithshire
0939272042,9.0,1000,2020-06-15,3710.65,0939272042,2024-06-20 11:10:28,2024-06-20 15:14:28,942.0,51.0,New Stevenstad,Smithshire
0939272042,10.0,1000,2020-06-15,3378.21,0939272042,2024-06-20 11:10:28,2024-06-20 15:14:28,942.0,51.0,New Stevenstad,Smithshire
0939272042,11.0,1000,2020-06-15,2156.31,0939272042,2024-06-20 11:10:28,2024-06-20 15:14:28,942.0,51.0,New Stevenstad,Smithshire
0939272042,12.0,1000,2020-06-15,4579.66,0939272042,2024-06-20 11:10:28,2024-06-20 15:14:28,942.0,51.0,New Stevenstad,Smithshire
0939272042,13.0,1000,2020-06-15,3119.21,0939272042,2024-06-20 11:10:28,2024-06-20 15:14:28,942.0,51.0,New Stevenstad,Smithshire
0939272042,14.0,1000,2020-06-15,1667.14,0939272042,2024-06-20 11:10:28,2024-06-20 15:14:28,942.0,51.0,New Stevenstad,Smithshire
0939272042,15.0,1000,2020-06-15,2002.73,0939272042,2024-06-20 11:10:28,2024-06-20 15:14:28,942.0,51.0,New Stevenstad,Smithshire
0939272042,16.0,1000,2020-06-15,2473.19,0939272042,2024-06-20 11:10:28,2024-06-20 15:14:28,942.0,51.0,New Stevenstad,Smithshire
0939272042,17.0,1000,2020-06-15,4192.03,0939272042,2024-06-20 11:10:28,2024-06-20 15:14:28,942.0,51.0,New Stevenstad,Smithshire
4892646135,1.0,1003,2024-04-18,3449.08,4892646135,2024-06-11 00:06:46,2024-06-11 01:14:46,637.0,89.0,New Christopherview,North Crystalmouth
4892646135,2.0,1003,2024-04-18,4590.27,4892646135,2024-06-11 00:06:46,2024-06-11 01:14:46,637.0,89.0,New Christopherview,North Crystalmouth
4892646135,3.0,1003,2024-04-18,3291.81,4892646135,2024-06-11 00:06:46,2024-06-11 01:14:46,637.0,89.0,New Christopherview,North Crystalmouth
4892646135,4.0,1003,2024-04-18,2088.06,4892646135,2024-06-11 00:06:46,2024-06-11 01:14:46,637.0,89.0,New Christopherview,North Crystalmouth
4892646135,5.0,1003,2024-04-18,4484.64,4892646135,2024-06-11 00:06:46,2024-06-11 01:14:46,637.0,89.0,New Christopherview,North Crystalmouth
4892646135,6.0,1003,2024-04-18,3315.65,4892646135,2024-06-11 00:06:46,2024-06-11 01:14:46,637.0,89.0,New Christopherview,North Crystalmouth
4892646135,7.0,1003,2024-04-18,4929.03,4892646135,2024-06-11 00:06:46,2024-06-11 01:14:46,637.0,89.0,New Christopherview,North Crystalmouth
4079331200,1.0,XXXX,2021-08-25,922.89,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662.0,173.0,Tiffanybury,East Steventown
4079331200,2.0,XXXX,2021-08-25,3105.74,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662.0,173.0,Tiffanybury,East Steventown
4079331200,3.0,XXXX,2021-08-25,3086.16,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662.0,173.0,Tiffanybury,East Steventown
4079331200,4.0,XXXX,2021-08-25,3951.92,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662.0,173.0,Tiffanybury,East Steventown
4079331200,5.0,XXXX,2021-08-25,3676.65,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662.0,173.0,Tiffanybury,East Steventown
4079331200,6.0,XXXX,2021-08-25,3629.21,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662.0,173.0,Tiffanybury,East Steventown
4079331200,7.0,XXXX,2021-08-25,1383.19,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662.0,173.0,Tiffanybury,East Steventown
4079331200,8.0,XXXX,2021-08-25,2677.57,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662.0,173.0,Tiffanybury,East Steventown
4079331200,9.0,XXXX,2021-08-25,796.46,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662.0,173.0,Tiffanybury,East Steventown
4079331200,10.0,XXXX,2021-08-25,1462.96,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662.0,173.0,Tiffanybury,East Steventown
4079331200,11.0,XXXX,2021-08-25,848.9,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662.0,173.0,Tiffanybury,East Steventown
4079331200,12.0,XXXX,2021-08-25,2242.64,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662.0,173.0,Tiffanybury,East Steventown
4079331200,13.0,XXXX,2021-08-25,4982.47,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662.0,173.0,Tiffanybury,East Steventown
4079331200,14.0,XXXX,2021-08-25,3590.39,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662.0,173.0,Tiffanybury,East Steventown
4079331200,15.0,XXXX,2021-08-25,3703.06,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662.0,173.0,Tiffanybury,East Steventown
4079331200,16.0,XXXX,2021-08-25,3088.79,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662.0,173.0,Tiffanybury,East Steventown
4079331200,17.0,XXXX,2021-08-25,1239.16,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662.0,173.0,Tiffanybury,East Steventown
4079331200,18.0,XXXX,2021-08-25,4126.97,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662.0,173.0,Tiffanybury,East Steventown
4079331200,19.0,XXXX,2021-08-25,3305.69,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662.0,173.0,Tiffanybury,East Steventown
4079331200,20.0,XXXX,2021-08-25,2402.54,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662.0,173.0,Tiffanybury,East Steventown
5468456373,1.0,1007,2021-02-25,1636.93,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132.0,132.0,Lake Timothymouth,Carloston
5468456373,2.0,1007,2021-02-25,3995.42,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132.0,132.0,Lake Timothymouth,Carloston
5468456373,3.0,1007,2021-02-25,2108.03,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132.0,132.0,Lake Timothymouth,Carloston
5468456373,4.0,1007,2021-02-25,508.22,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132.0,132.0,Lake Timothymouth,Carloston
5468456373,5.0,1007,2021-02-25,4691.79,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132.0,132.0,Lake Timothymouth,Carloston
5468456373,6.0,1007,2021-02-25,1578.41,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132.0,132.0,Lake Timothymouth,Carloston
5468456373,7.0,1007,2021-02-25,1656.43,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132.0,132.0,Lake Timothymouth,Carloston
5468456373,8.0,1007,2021-02-25,4277.13,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132.0,132.0,Lake Timothymouth,Carloston
5468456373,9.0,1007,2021-02-25,4266.43,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132.0,132.0,Lake Timothymouth,Carloston
5468456373,10.0,1007,2021-02-25,2323.55,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132.0,132.0,Lake Timothymouth,Carloston
5468456373,11.0,1007,2021-02-25,3379.5,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132.0,132.0,Lake Timothymouth,Carloston
5468456373,12.0,1007,2021-02-25,1759.48,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132.0,132.0,Lake Timothymouth,Carloston
5468456373,13.0,1007,2021-02-25,1741.74,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132.0,132.0,Lake Timothymouth,Carloston
5468456373,14.0,1007,2021-02-25,2348.26,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132.0,132.0,Lake Timothymouth,Carloston
5468456373,15.0,1007,2021-02-25,2206.1,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132.0,132.0,Lake Timothymouth,Carloston
5468456373,16.0,1007,2021-02-25,2933.19,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132.0,132.0,Lake Timothymouth,Carloston
5468456373,17.0,1007,2021-02-25,2603.22,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132.0,132.0,Lake Timothymouth,Carloston
5468456373,18.0,1007,2021-02-25,2485.65,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132.0,132.0,Lake Timothymouth,Carloston
5468456373,19.0,1007,2021-02-25,3112.17,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132.0,132.0,Lake Timothymouth,Carloston
3748498240,1.0,1007,2020-03-06,3223.93,3748498240,2024-06-04 05:31:48,2024-06-04 07:09:48,906.0,368.0,Rachelville,Rowehaven
3748498240,2.0,1007,2020-03-06,1326.98,3748498240,2024-06-04 05:31:48,2024-06-04 07:09:48,906.0,368.0,Rachelville,Rowehaven
3748498240,3.0,1007,2020-03-06,2430.69,3748498240,2024-06-04 05:31:48,2024-06-04 07:09:48,906.0,368.0,Rachelville,Rowehaven
3748498240,4.0,1007,2020-03-06,1434.6,3748498240,2024-06-04 05:31:48,2024-06-04 07:09:48,906.0,368.0,Rachelville,Rowehaven
3748498240,5.0,1007,2020-03-06,3684.63,3748498240,2024-06-04 05:31:48,2024-06-04 07:09:48,906.0,368.0,Rachelville,Rowehaven
3748498240,6.0,1007,2020-03-06,2254.12,3748498240,2024-06-04 05:31:48,2024-06-04 07:09:48,906.0,368.0,Rachelville,Rowehaven
3748498240,7.0,1007,2020-03-06,4804.67,3748498240,2024-06-04 05:31:48,2024-06-04 07:09:48,906.0,368.0,Rachelville,Rowehaven
3748498240,8.0,1007,2020-03-06,3293.55,3748498240,2024-06-04 05:31:48,2024-06-04 07:09:48,906.0,368.0,Rachelville,Rowehaven
3748498240,9.0,1007,2020-03-06,3683.21,3748498240,2024-06-04 05:31:48,2024-06-04 07:09:48,906.0,368.0,Rachelville,Rowehaven
3748498240,10.0,1007,2020-03-06,3590.88,3748498240,2024-06-04 05:31:48,2024-06-04 07:09:48,906.0,368.0,Rachelville,Rowehaven
3748498240,11.0,1007,2020-03-06,4560.01,3748498240,2024-06-04 05:31:48,2024-06-04 07:09:48,906.0,368.0,Rachelville,Rowehaven
3748498240,12.0,1007,2020-03-06,4253.17,3748498240,2024-06-04 05:31:48,2024-06-04 07:09:48,906.0,368.0,Rachelville,Rowehaven
3748498240,13.0,1007,2020-03-06,1733.65,3748498240,2024-06-04 05:31:48,2024-06-04 07:09:48,906.0,368.0,Rachelville,Rowehaven
3748498240,14.0,1007,2020-03-06,2452.54,3748498240,2024-06-04 05:31:48,2024-06-04 07:09:48,906.0,368.0,Rachelville,Rowehaven
3748498240,15.0,1007,2020-03-06,1156.39,3748498240,2024-06-04 05:31:48,2024-06-04 07:09:48,906.0,368.0,Rachelville,Rowehaven
3748498240,16.0,1007,2020-03-06,4440.87,3748498240,2024-06-04 05:31:48,2024-06-04 07:09:48,906.0,368.0,Rachelville,Rowehaven
3748498240,17.0,1007,2020-03-06,3090.28,3748498240,2024-06-04 05:31:48,2024-06-04 07:09:48,906.0,368.0,Rachelville,Rowehaven
3748498240,18.0,1007,2020-03-06,1990.62,3748498240,2024-06-04 05:31:48,2024-06-04 07:09:48,906.0,368.0,Rachelville,Rowehaven
0739456991,1.0,1002,2023-09-23,2026.93,0739456991,2024-06-08 13:20:24,2024-06-08 17:45:24,755.0,183.0,East Walterbury,North Craigbury
0739456991,2.0,1002,2023-09-23,1043.75,0739456991,2024-06-08 13:20:24,2024-06-08 17:45:24,755.0,183.0,East Walterbury,North Craigbury
0739456991,3.0,1002,2023-09-23,4865.37,0739456991,2024-06-08 13:20:24,2024-06-08 17:45:24,755.0,183.0,East Walterbury,North Craigbury
