Fahrtnummer,Fahrzeugnummer,Buchungskreis,Abfahrtsdatum,Messung,Zug id,Abfahrtszeit,Ankunftszeit,Entfernung km,Passagieranzahl,Abfahrtsbahnhof,Ankunftsbahnhof
9523145550,02,1001,2020-09-03,1726.03,9523145550,2024-06-08 10:40:11,2024-06-08 14:24:11,624,77,Lake Mariaport,Josephstad
9523145550,03,1001,2020-09-03,663.84,9523145550,2024-06-08 10:40:11,2024-06-08 14:24:11,624,77,Lake Mariaport,Josephstad
9523145550,04,1001,2020-09-03,2579.31,9523145550,2024-06-08 10:40:11,2024-06-08 14:24:11,624,77,Lake Mariaport,Josephstad
9523145550,05,1001,2020-09-03,1593.37,9523145550,2024-06-08 10:40:11,2024-06-08 14:24:11,624,77,Lake Mariaport,Josephstad
9523145550,06,1001,2020-09-03,1199.45,9523145550,2024-06-08 10:40:11,2024-06-08 14:24:11,624,77,Lake Mariaport,Josephstad
9523145550,07,1001,2020-09-03,4383.93,9523145550,2024-06-08 10:40:11,2024-06-08 14:24:11,624,77,Lake Mariaport,Josephstad
9523145550,08,1001,2020-09-03,2361.62,9523145550,2024-06-08 10:40:11,2024-06-08 14:24:11,624,77,Lake Mariaport,Josephstad
9523145550,09,1001,2020-09-03,4229.1,9523145550,2024-06-08 10:40:11,2024-06-08 14:24:11,624,77,Lake Mariaport,Josephstad
9523145550,10,1001,2020-09-03,1103.73,9523145550,2024-06-08 10:40:11,2024-06-08 14:24:11,624,77,Lake Mariaport,Josephstad
9523145550,11,1001,2020-09-03,4631.07,9523145550,2024-06-08 10:40:11,2024-06-08 14:24:11,624,77,Lake Mariaport,Josephstad
9523145550,12,1001,2020-09-03,3005.72,9523145550,2024-06-08 10:40:11,2024-06-08 14:24:11,624,77,Lake Mariaport,Josephstad
9523145550,13,1001,2020-09-03,3548.22,9523145550,2024-06-08 10:40:11,2024-06-08 14:24:11,624,77,Lake Mariaport,Josephstad
9523145550,14,1001,2020-09-03,1789.52,9523145550,2024-06-08 10:40:11,2024-06-08 14:24:11,624,77,Lake Mariaport,Josephstad
9523145550,15,1001,2020-09-03,4825.56,9523145550,2024-06-08 10:40:11,2024-06-08 14:24:11,624,77,Lake Mariaport,Josephstad
9523145550,16,1001,2020-09-03,1500.74,9523145550,2024-06-08 10:40:11,2024-06-08 14:24:11,624,77,Lake Mariaport,Josephstad
9523145550,17,1001,2020-09-03,860.17,9523145550,2024-06-08 10:40:11,2024-06-08 14:24:11,624,77,Lake Mariaport,Josephstad
9523145550,18,1001,2020-09-03,4744.57,9523145550,2024-06-08 10:40:11,2024-06-08 14:24:11,624,77,Lake Mariaport,Josephstad
9523145550,19,1001,2020-09-03,1250.99,9523145550,2024-06-08 10:40:11,2024-06-08 14:24:11,624,77,Lake Mariaport,Josephstad
6944669989,01,1001,2020-09-18,4035.36,6944669989,2024-06-22 06:26:19,2024-06-22 10:22:19,493,95,North Stephaniemouth,East Eric
6944669989,02,1001,2020-09-18,4589.65,6944669989,2024-06-22 06:26:19,2024-06-22 10:22:19,493,95,North Stephaniemouth,East Eric
6944669989,03,1001,2020-09-18,2186.99,6944669989,2024-06-22 06:26:19,2024-06-22 10:22:19,493,95,North Stephaniemouth,East Eric
6944669989,04,1001,2020-09-18,1706.64,6944669989,2024-06-22 06:26:19,2024-06-22 10:22:19,493,95,North Stephaniemouth,East Eric
6944669989,05,1001,2020-09-18,4938.53,6944669989,2024-06-22 06:26:19,2024-06-22 10:22:19,493,95,North Stephaniemouth,East Eric
6944669989,06,1001,2020-09-18,1349.42,6944669989,2024-06-22 06:26:19,2024-06-22 10:22:19,493,95,North Stephaniemouth,East Eric
6944669989,07,1001,2020-09-18,1663.38,6944669989,2024-06-22 06:26:19,2024-06-22 10:22:19,493,95,North Stephaniemouth,East Eric
6944669989,08,1001,2020-09-18,657.21,6944669989,2024-06-22 06:26:19,2024-06-22 10:22:19,493,95,North Stephaniemouth,East Eric
6944669989,,1001,2020-09-18,3045.05,6944669989,2024-06-22 06:26:19,2024-06-22 10:22:19,493,95,North Stephaniemouth,East Eric
6944669989,10,1001,2020-09-18,1152.49,6944669989,2024-06-22 06:26:19,2024-06-22 10:22:19,493,95,North Stephaniemouth,East Eric
6944669989,11,1001,2020-09-18,2430.9,6944669989,2024-06-22 06:26:19,2024-06-22 10:22:19,493,95,North Stephaniemouth,East Eric
6944669989,12,1001,2020-09-18,3077.67,6944669989,2024-06-22 06:26:19,2024-06-22 10:22:19,493,95,North Stephaniemouth,East Eric
6944669989,13,1001,2020-09-18,4539.51,6944669989,2024-06-22 06:26:19,2024-06-22 10:22:19,493,95,North Stephaniemouth,East Eric
6944669989,14,1001,2020-09-18,4455.36,6944669989,2024-06-22 06:26:19,2024-06-22 10:22:19,493,95,North Stephaniemouth,East Eric
6944669989,15,1001,2020-09-18,1964.52,6944669989,2024-06-22 06:26:19,2024-06-22 10:22:19,493,95,North Stephaniemouth,East Eric
2239050646,01,1003,2022-02-10,2640.25,2239050646,2024-05-29 19:54:20,2024-05-29 21:33:20,538,473,Catherinechester,Collinschester
2239050646,02,1003,2022-02-10,3360.18,2239050646,2024-05-29 19:54:20,2024-05-29 21:33:20,538,473,Catherinechester,Collinschester
2239050646,03,1003,2022-02-10,1433.6,2239050646,2024-05-29 19:54:20,2024-05-29 21:33:20,538,473,Catherinechester,Collinschester
2239050646,04,1003,2022-02-10,2157.81,2239050646,2024-05-29 19:54:20,2024-05-29 21:33:20,538,473,Catherinechester,Collinschester
2239050646,05,1003,2022-02-10,3698.28,2239050646,2024-05-29 19:54:20,2024-05-29 21:33:20,538,473,Catherinechester,Collinschester
2239050646,06,1003,2022-02-10,4404.95,2239050646,2024-05-29 19:54:20,2024-05-29 21:33:20,538,473,Catherinechester,Collinschester
2239050646,07,1003,2022-02-10,3323.37,2239050646,2024-05-29 19:54:20,2024-05-29 21:33:20,538,473,Catherinechester,Collinschester
2239050646,08,,2022-02-10,1301.8,2239050646,2024-05-29 19:54:20,2024-05-29 21:33:20,538,473,Catherinechester,Collinschester
2239050646,09,1003,2022-02-10,912.58,2239050646,2024-05-29 19:54:20,2024-05-29 21:33:20,538,473,Catherinechester,Collinschester
2239050646,10,1003,2022-02-10,960.51,2239050646,2024-05-29 19:54:20,2024-05-29 21:33:20,538,473,Catherinechester,Collinschester
2239050646,11,1003,2022-02-10,4878.51,2239050646,2024-05-29 19:54:20,2024-05-29 21:33:20,538,473,Catherinechester,Collinschester
5048625518,01,1001,2023-08-26,2049.81,5048625518,2024-05-27 05:24:14,2024-05-27 09:15:14,464,324,North Robinport,Berryburgh
5048625518,02,1001,2023-08-26,4498.45,5048625518,2024-05-27 05:24:14,2024-05-27 09:15:14,464,324,North Robinport,Berryburgh
5048625518,03,1001,2023-08-26,1050.81,5048625518,2024-05-27 05:24:14,2024-05-27 09:15:14,464,324,North Robinport,Berryburgh
5048625518,04,1001,2023-08-26,2852.53,5048625518,2024-05-27 05:24:14,2024-05-27 09:15:14,464,324,North Robinport,Berryburgh
6018572668,01,1009,2020-12-12,1050.67,6018572668,2024-05-30 02:11:16,2024-05-30 06:05:16,578,268,East Brett,Port Julie
6018572668,02,1009,2020-12-12,1395.02,6018572668,2024-05-30 02:11:16,2024-05-30 06:05:16,578,268,East Brett,Port Julie
6018572668,03,1009,2020-12-12,4798.78,6018572668,2024-05-30 02:11:16,2024-05-30 06:05:16,578,268,East Brett,Port Julie
6018572668,04,1009,2020-12-12,3398.58,6018572668,2024-05-30 02:11:16,2024-05-30 06:05:16,578,268,East Brett,Port Julie
6018572668,05,1009,2020-12-12,1661.79,6018572668,2024-05-30 02:11:16,2024-05-30 06:05:16,578,268,East Brett,Port Julie
6018572668,06,1009,2020-12-12,4272.19,6018572668,2024-05-30 02:11:16,2024-05-30 06:05:16,578,268,East Brett,Port Julie
6018572668,07,1009,2020-12-12,4119.9,6018572668,2024-05-30 02:11:16,2024-05-30 06:05:16,578,268,East Brett,Port Julie
0334669292,01,1009,2023-05-21,1989.27,0334669292,2024-06-22 08:50:13,2024-06-22 12:19:13,459,442,Port Roberthaven,New Paula
0334669292,02,1009,2023-05-21,1936.19,0334669292,2024-06-22 08:50:13,2024-06-22 12:19:13,459,442,Port Roberthaven,New Paula
0334669292,03,1009,2023-05-21,4810.25,0334669292,2024-06-22 08:50:13,2024-06-22 12:19:13,459,442,Port Roberthaven,New Paula
0334669292,04,1009,2023-05-21,3520.64,0334669292,2024-06-22 08:50:13,2024-06-22 12:19:13,459,442,Port Roberthaven,New Paula
0334669292,05,1009,2023-05-21,3520.29,0334669292,2024-06-22 08:50:13,2024-06-22 12:19:13,459,442,Port Roberthaven,New Paula
0334669292,06,1009,2023-05-21,4499.31,0334669292,2024-06-22 08:50:13,2024-06-22 12:19:13,459,442,Port Roberthaven,New Paula
0334669292,07,1009,2023-05-21,4495.43,0334669292,2024-06-22 08:50:13,2024-06-22 12:19:13,459,442,Port Roberthaven,New Paula
0334669292,08,1009,2023-05-21,1265.09,0334669292,2024-06-22 08:50:13,2024-06-22 12:19:13,459,442,Port Roberthaven,New Paula
0334669292,09,1009,2023-05-21,3094.14,0334669292,2024-06-22 08:50:13,2024-06-22 12:19:13,459,442,Port Roberthaven,New Paula
0334669292,10,1009,2023-05-21,4182.32,0334669292,2024-06-22 08:50:13,2024-06-22 12:19:13,459,442,Port Roberthaven,New Paula
0334669292,11,1009,2023-05-21,1190.94,0334669292,2024-06-22 08:50:13,2024-06-22 12:19:13,459,442,Port Roberthaven,New Paula
0334669292,12,1009,2023-05-21,3937.92,0334669292,2024-06-22 08:50:13,2024-06-22 12:19:13,459,442,Port Roberthaven,New Paula
0334669292,13,1009,2023-05-21,4335.38,0334669292,,2024-06-22 12:19:13,459,442,Port Roberthaven,New Paula
0334669292,14,1009,2023-05-21,4037.86,0334669292,2024-06-22 08:50:13,2024-06-22 12:19:13,459,442,Port Roberthaven,New Paula
0334669292,15,1009,2023-05-21,896.27,0334669292,2024-06-22 08:50:13,2024-06-22 12:19:13,459,442,Port Roberthaven,New Paula
0334669292,16,1009,2023-05-21,3821.45,0334669292,2024-06-22 08:50:13,2024-06-22 12:19:13,459,442,Port Roberthaven,New Paula
0334669292,17,1009,2023-05-21,1077.57,0334669292,2024-06-22 08:50:13,2024-06-22 12:19:13,459,442,Port Roberthaven,New Paula
0884856549,01,1009,2021-05-08,1333.76,0884856549,2024-06-03 20:27:19,2024-06-03 21:44:19,495,82,Michealton,Tammieville
0884856549,02,1009,2021-05-08,4704.85,0884856549,2024-06-03 20:27:19,2024-06-03 21:44:19,495,82,Michealton,Tammieville
0884856549,03,1009,2021-05-08,1932.1,0884856549,2024-06-03 20:27:19,2024-06-03 21:44:19,495,82,Michealton,Tammieville
0884856549,04,1009,2021-05-08,3761.53,0884856549,2024-06-03 20:27:19,2024-06-03 21:44:19,495,82,Michealton,Tammieville
0884856549,05,1009,2021-05-08,2520.73,0884856549,he,2024-06-03 21:44:19,495,82,Michealton,Tammieville
0939272042,01,1000,2020-06-15,,0939272042,2024-06-20 11:10:28,2024-06-20 15:14:28,942,51,New Stevenstad,Smithshire
0939272042,02,1000,2020-06-15,2243.61,0939272042,2024-06-20 11:10:28,2024-06-20 15:14:28,942,51,New Stevenstad,Smithshire
0939272042,03,1000,2020-06-15,2034.52,0939272042,2024-06-20 11:10:28,2024-06-20 15:14:28,942,51,New Stevenstad,Smithshire
0939272042,04,1000,2020-06-15,878.31,0939272042,2024-06-20 11:10:28,2024-06-20 15:14:28,942,51,New Stevenstad,Smithshire
0939272042,05,1000,2020-06-15,3169.8,0939272042,2024-06-20 11:10:28,2024-06-20 15:14:28,942,51,New Stevenstad,Smithshire
0939272042,06,1000,2020-06-15,3938.28,0939272042,2024-06-20 11:10:28,2024-06-20 15:14:28,942,51,New Stevenstad,Smithshire
0939272042,07,1000,2020-06-15,1602.34,0939272042,2024-06-20 11:10:28,2024-06-20 15:14:28,942,51,New Stevenstad,Smithshire
0939272042,08,1000,2020-06-15,4600.35,0939272042,2024-06-20 11:10:28,2024-06-20 15:14:28,942,51,New Stevenstad,Smithshire
0939272042,09,1000,2020-06-15,3710.65,0939272042,2024-06-20 11:10:28,2024-06-20 15:14:28,942,51,New Stevenstad,Smithshire
0939272042,10,1000,2020-06-15,3378.21,0939272042,2024-06-20 11:10:28,2024-06-20 15:14:28,942,51,New Stevenstad,Smithshire
0939272042,11,1000,2020-06-15,2156.31,0939272042,2024-06-20 11:10:28,2024-06-20 15:14:28,942,51,New Stevenstad,Smithshire
0939272042,12,1000,2020-06-15,4579.66,0939272042,2024-06-20 11:10:28,2024-06-20 15:14:28,942,51,New Stevenstad,Smithshire
0939272042,13,1000,2020-06-15,3119.21,0939272042,2024-06-20 11:10:28,2024-06-20 15:14:28,942,51,New Stevenstad,Smithshire
0939272042,14,1000,2020-06-15,1667.14,0939272042,2024-06-20 11:10:28,2024-06-20 15:14:28,942,51,New Stevenstad,Smithshire
0939272042,15,1000,2020-06-15,2002.73,0939272042,2024-06-20 11:10:28,2024-06-20 15:14:28,942,51,New Stevenstad,Smithshire
0939272042,16,1000,2020-06-15,2473.19,0939272042,2024-06-20 11:10:28,2024-06-20 15:14:28,942,51,New Stevenstad,Smithshire
0939272042,17,1000,23/02/2023,4192.03,0939272042,2024-06-20 11:10:28,2024-06-20 15:14:28,942,51,New Stevenstad,Smithshire
4892646135,01,1003,2024-04-18,3449.08,4892646135,2024-06-11 00:06:46,2024-06-11 01:14:46,637,89,New Christopherview,North Crystalmouth
4892646135,02,1003,2024-04-18,4590.27,4892646135,2024-06-11 00:06:46,2024-06-11 01:14:46,637,89,New Christopherview,North Crystalmouth
4892646135,03,1003,2024-04-18,3291.81,4892646135,2024-06-11 00:06:46,2024-06-11 01:14:46,637,89,New Christopherview,North Crystalmouth
4892646135,04,1003,2024-04-18,2088.06,UYJGLIEQFP,2024-06-11 00:06:46,2024-06-11 01:14:46,637,89,New Christopherview,North Crystalmouth
4892646135,05,1003,2024-04-18,4484.64,4892646135,2024-06-11 00:06:46,2024-06-11 01:14:46,637,89,New Christopherview,North Crystalmouth
4892646135,06,1003,2024-04-18,3315.65,4892646135,2024-06-11 00:06:46,2024-06-11 01:14:46,637,89,New Christopherview,North Crystalmouth
4892646135,07,1003,2024-04-18,4929.03,4892646135,2024-06-11 00:06:46,2024-06-11 01:14:46,637,89,New Christopherview,North Crystalmouth
4079331200,01,XXXX,2021-08-25,922.89,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662,173,Tiffanybury,East Steventown
4079331200,02,XXXX,2021-08-25,3105.74,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662,173,Tiffanybury,East Steventown
4079331200,03,XXXX,2021-08-25,3086.16,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662,173,Tiffanybury,East Steventown
4079331200,04,XXXX,2021-08-25,3951.92,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662,173,Tiffanybury,East Steventown
4079331200,05,XXXX,2021-08-25,3676.65,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662,173,Tiffanybury,East Steventown
4079331200,06,XXXX,2021-08-25,3629.21,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662,173,Tiffanybury,East Steventown
4079331200,07,XXXX,2021-08-25,1383.19,4079331200,author,2024-06-08 05:04:47,662,173,Tiffanybury,East Steventown
4079331200,08,XXXX,2021-08-25,2677.57,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662,173,Tiffanybury,East Steventown
4079331200,09,XXXX,2021-08-25,796.46,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662,173,Tiffanybury,East Steventown
4079331200,10,XXXX,12/12/2004,1462.96,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662,173,Tiffanybury,East Steventown
4079331200,11,XXXX,2021-08-25,848.9,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662,173,Tiffanybury,East Steventown
4079331200,12,XXXX,2021-08-25,2242.64,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662,173,Tiffanybury,
4079331200,13,XXXX,2021-08-25,4982.47,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662,173,Tiffanybury,East Steventown
4079331200,14,XXXX,2021-08-25,3590.39,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662,173,Tiffanybury,East Steventown
4079331200,15,XXXX,2021-08-25,3703.06,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662,173,Tiffanybury,East Steventown
4079331200,16,XXXX,2021-08-25,3088.79,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662,173,Tiffanybury,East Steventown
4079331200,17,XXXX,2021-08-25,1239.16,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662,173,Tiffanybury,East Steventown
4079331200,18,XXXX,2021-08-25,4126.97,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662,173,Tiffanybury,East Steventown
4079331200,19,XXXX,2021-08-25,3305.69,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662,173,Tiffanybury,East Steventown
4079331200,20,XXXX,2021-08-25,2402.54,4079331200,2024-06-08 02:28:47,2024-06-08 05:04:47,662,173,Tiffanybury,East Steventown
5468456373,01,1007,2021-02-25,1636.93,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132,132,Lake Timothymouth,Carloston
5468456373,02,1007,2021-02-25,3995.42,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132,132,Lake Timothymouth,Carloston
5468456373,03,1007,2021-02-25,2108.03,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132,132,Lake Timothymouth,Carloston
5468456373,04,1007,2021-02-25,508.22,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132,132,Lake Timothymouth,Carloston
5468456373,05,1007,2021-02-25,4691.79,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132,132,Lake Timothymouth,Carloston
5468456373,06,1007,2021-02-25,1578.41,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132,132,Lake Timothymouth,Carloston
5468456373,07,1007,2021-02-25,1656.43,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132,132,Lake Timothymouth,Carloston
5468456373,08,1007,2021-02-25,4277.13,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132,132,Lake Timothymouth,Carloston
5468456373,09,1007,2021-02-25,4266.43,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132,132,Lake Timothymouth,Carloston
5468456373,10,1007,2021-02-25,2323.55,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132,132,Lake Timothymouth,Carloston
5468456373,11,1007,2021-02-25,3379.5,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132,132,Lake Timothymouth,Carloston
5468456373,12,1007,2021-02-25,1759.48,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132,132,Lake Timothymouth,Carloston
5468456373,13,1007,2021-02-25,1741.74,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132,132,Lake Timothymouth,Carloston
5468456373,14,1007,2021-02-25,2348.26,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132,132,Lake Timothymouth,Carloston
5468456373,15,1007,2021-02-25,2206.1,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132,132,Lake Timothymouth,Carloston
5468456373,16,1007,2021-02-25,2933.19,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132,132,Lake Timothymouth,Carloston
5468456373,17,1007,2021-02-25,2603.22,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132,132,Lake Timothymouth,Carloston
5468456373,18,1007,2021-02-25,2485.65,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132,132,Lake Timothymouth,Carloston
5468456373,19,1007,2021-02-25,3112.17,5468456373,2024-06-12 22:33:34,2024-06-13 02:36:34,132,132,Lake Timothymouth,Carloston
3748498240,01,1007,2020-03-06,3223.93,3748498240,2024-06-04 05:31:48,2024-06-04 07:09:48,906,368,Rachelville,Rowehaven
3748498240,02,1007,2020-03-06,1326.98,3748498240,prove,2024-06-04 07:09:48,906,368,Rachelville,Rowehaven
3748498240,03,1007,2020-03-06,2430.69,3748498240,2024-06-04 05:31:48,2024-06-04 07:09:48,906,368,Rachelville,Rowehaven
3748498240,04,1007,2020-03-06,1434.6,3748498240,2024-06-04 05:31:48,2024-06-04 07:09:48,906,368,Rachelville,Rowehaven
3748498240,05,1007,2020-03-06,3684.63,3748498240,2024-06-04 05:31:48,2024-06-04 07:09:48,906,368,Rachelville,Rowehaven
3748498240,06,1007,2020-03-06,2254.12,3748498240,2024-06-04 05:31:48,2024-06-04 07:09:48,906,368,Rachelville,Rowehaven
3748498240,07,1007,2020-03-06,4804.67,3748498240,2024-06-04 05:31:48,2024-06-04 07:09:48,906,368,Rachelville,Rowehaven
3748498240,08,1007,2020-03-06,3293.55,3748498240,2024-06-04 05:31:48,2024-06-04 07:09:48,906,368,Rachelville,Rowehaven
3748498240,09,1007,2020-03-06,3683.21,3748498240,2024-06-04 05:31:48,2024-06-04 07:09:48,906,368,Rachelville,Rowehaven
3748498240,10,1007,2020-03-06,3590.88,3748498240,2024-06-04 05:31:48,2024-06-04 07:09:48,906,368,Rachelville,Rowehaven
3748498240,11,1007,2020-03-06,4560.01,3748498240,2024-06-04 05:31:48,2024-06-04 07:09:48,906,368,Rachelville,Rowehaven
3748498240,12,1007,2020-03-06,4253.17,3748498240,2024-06-04 05:31:48,2024-06-04 07:09:48,906,368,Rachelville,Rowehaven
3748498240,13,1007,2020-03-06,1733.65,3748498240,2024-06-04 05:31:48,2024-06-04 07:09:48,906,368,Rachelville,Rowehaven
3748498240,14,1007,2020-03-06,2452.54,3748498240,2024-06-04 05:31:48,2024-06-04 07:09:48,906,368,Rachelville,Rowehaven
3748498240,15,1007,2020-03-06,1156.39,3748498240,2024-06-04 05:31:48,2024-06-04 07:09:48,906,368,Rachelville,Rowehaven
3748498240,16,1007,2020-03-06,4440.87,3748498240,2024-06-04 05:31:48,2024-06-04 07:09:48,906,368,Rachelville,Rowehaven
3748498240,17,1007,2020-03-06,3090.28,3748498240,2024-06-04 05:31:48,2024-06-04 07:09:48,906,368,Rachelville,Rowehaven
3748498240,18,1007,2020-03-06,1990.62,3748498240,2024-06-04 05:31:48,2024-06-04 07:09:48,906,368,Rachelville,Rowehaven
0739456991,01,1002,2023-09-23,2026.93,0739456991,2024-06-08 13:20:24,2024-06-08 17:45:24,755,183,East Walterbury,North Craigbury
0739456991,02,1002,2023-09-23,1043.75,0739456991,2024-06-08 13:20:24,2024-06-08 17:45:24,755,183,East Walterbury,North Craigbury
0739456991,03,1002,2023-09-23,4865.37,0739456991,2024-06-08 13:20:24,2024-06-08 17:45:24,755,183,East Walterbury,North Craigbury
0739456991,04,1002,2023-09-23,1833.13,0739456991,2024-06-08 13:20:24,2024-06-08 17:45:24,,183,East Walterbury,North Craigbury
0739456991,05,1002,2023-09-23,1401.08,0739456991,2024-06-08 13:20:24,2024-06-08 17:45:24,755,183,East Walterbury,North Craigbury
0739456991,06,1002,2023-09-23,3017.88,0739456991,2024-06-08 13:20:24,bring,755,183,East Walterbury,North Craigbury
0739456991,07,1002,2023-09-23,1451.39,0739456991,2024-06-08 13:20:24,2024-06-08 17:45:24,755,183,East Walterbury,North Craigbury
0739456991,08,1002,1900-01-01 00:00:00,3915.08,0739456991,2024-06-08 13:20:24,2024-06-08 17:45:24,755,183,East Walterbury,North Craigbury
0739456991,09,1002,2023-09-23,3741.95,0739456991,2024-06-08 13:20:24,2024-06-08 17:45:24,755,183,East Walterbury,North Craigbury
1324890203,01,1002,2024-06-08,4433.74,1324890203,2024-06-03 07:33:34,2024-06-03 11:16:34,918,247,Maryshire,South Haley
1324890203,02,1002,2024-06-08,1319.48,1324890203,2024-06-03 07:33:34,2024-06-03 11:16:34,918,247,Maryshire,South Haley
1324890203,03,1002,2024-06-08,1915.21,1324890203,2024-06-03 07:33:34,2024-06-03 11:16:34,918,247,Maryshire,South Haley
1324890203,04,1002,2024-06-08,2280.26,1324890203,2024-06-03 07:33:34,2024-06-03 11:16:34,918,247,Maryshire,South Haley
1324890203,05,1002,2024-06-08,3317.39,1324890203,2024-06-03 07:33:34,2024-06-03 11:16:34,918,247,Maryshire,South Haley
1324890203,06,1002,2024-06-08,3976.05,1324890203,2024-06-03 07:33:34,2024-06-03 11:16:34,918,247,Maryshire,South Haley
1324890203,07,1002,2024-06-08,1936.85,1324890203,2024-06-03 07:33:34,2024-06-03 11:16:34,918,247,Maryshire,South Haley
1324890203,08,1002,2024-06-08,3078.57,1324890203,2024-06-03 07:33:34,2024-06-03 11:16:34,918,247,Maryshire,South Haley
1324890203,09,1002,2024-06-08,1250.83,1324890203,2024-06-03 07:33:34,2024-06-03 11:16:34,918,247,Maryshire,South Haley
